State,class
Z*,Botnet-TCP-Established-HTTP-Ad
Y0,Botnet-TCP-WEB-Established
i+Y*,Botnet-TCP-Established-HTTP-Ad
"Y,Z*",Botnet-TCP-Established-HTTP-Ad
"R,Z0",Botnet-TCP-WEB-Established
z*z*,Botnet-TCP-Established-HTTP-Ad
Z*Z.,Botnet-TCP-Established-HTTP-Ad
Z0z*,Botnet-TCP-WEB-Established
z*z*,Botnet-TCP-Established-HTTP-Ad
Z0,Botnet-TCP-WEB-Established
s*,Botnet-TCP-Attempt-SPAM
Y.,Botnet-TCP-Established-HTTP-Ad
s*b*,Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
"s*R,S+s+S*",Botnet-TCP-Attempt-SPAM
"R,R*R+r+S,A,r,s+R,r,S*S+R*R+",Botnet-TCP-Attempt-SPAM
"H.Y.Y.Y.Y.Y,Y.Y.Y.",Botnet-TCP-WEB-Established
"y.Y.Y.y.Y.Y.Y.Y.Y,Y.",Botnet-TCP-Established-HTTP-Ad
"S,S+s,s+s+s+s,S+S,S+s*S,S+B+s*B*s+",Botnet-TCP-Attempt-SPAM
"R,r,R+R,R+s+r*r*s*r*R,r+A*r+R*A*",Botnet-TCP-Attempt-SPAM
"z,",Botnet-TCP-HTTP-Google-Net-Established
"z*z*Z,Y*z*y*z*",Botnet-TCP-Established-HTTP-Ad
"Z+z*z*I*z*Y+z+I*i*Y,y+I+y*h*Y,Z*z+y+",Botnet-TCP-Established-HTTP-Ad
X+z+,Botnet-TCP-HTTP-Google-Net-Established
r+R*r*R+r+r+,Botnet-TCP-Attempt-SPAM
",r+r,A,r+s,r,s,a,s,r,s,s,r,R.R.r,S.R,r,A.r,a,r,R+S,r,A,s,S+s,r,s,r,a,R.R,r+B",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"S+s+s,s+s+B+B+s*s+s*s+s+S*",Botnet-TCP-Attempt-SPAM
"b+s*S,s,s+s,s+s,s+s*S,S*S+s+s+s+",Botnet-TCP-Attempt-SPAM
s+s+S*s+s*B*S+b+S*B*B*s*s*s*s*s+s+,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s+s+S,B,S*s+s+s*S+s*B+s+s*s+",Botnet-TCP-Attempt-SPAM
"S+s*S+B,s+s,S+s+s*S+s+s+S,S+s*s+S*s+",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
s+S*s*b*S+,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"S,S+s+R*S+B+B+",Botnet-TCP-Attempt-SPAM
s+S*,Botnet-TCP-Attempt-SPAM
"S,b,s,s+S*S+B+",Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
y+y+H+H+y+y*y*h*y*Y*,Botnet-TCP-Established-HTTP-Ad
Y*y*y*y*y*y*y*,Botnet-TCP-WEB-Established
"R,r,r,r,R*s*R+S*",Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R*r0R+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*R.,Botnet-TCP-Attempt-SPAM
s*s+s*B*B*S*s*b*b*S+s+s*,Botnet-TCP-Attempt-SPAM
R*a*r*r*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*s*s*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
v*v*v*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S0S*,Botnet-TCP-Attempt-SPAM
r*r0,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"*Y+S.Y*y+V,Y+V.Y+V.Y+V.S+y+V,Y+Y.Y+Y.Y+V.Y+V,Y+V.Y+V,Y+Y.Y+S.V*Y+V.Y+V.V,E,E",Botnet-TCP-Attempt-SPAM
"+V.Y+V.Y+V.S+y+V,Y+Y.Y+Y.Y+V.Y+V,Y+V.Y+V,Y+Y.Y+S.V*Y+V.Y+V.V,E,E,e,E,E,E,B,Z",Botnet-TCP-CC-HTTP-Not-Encrypted
s*S0,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
S*A*S*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
S*S+S*s*,Botnet-TCP-Attempt-SPAM
s+R*,Botnet-TCP-Attempt-SPAM
Z*Y.Z*Y.Z*z*Z.,Botnet-TCP-Established-HTTP-Ad
Z.Z.y.Z.z.I.,Botnet-TCP-WEB-Established
"R.R+r,A,r,a+A+R,S+r+r+r+r+R*R+r+R*R,R*S+R*r*",Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established
"y,y,y,y,Y.Y,y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S*s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
i*I+I*i*z*i*z*i*i+i+i+I*I+z*z*z*z*i*,Botnet-TCP-Established-HTTP-Ad
s*S.R+r+R*R+r*,Botnet-TCP-Attempt-SPAM
"a*R,R*",Botnet-TCP-Attempt-SPAM
y*Y+,Botnet-TCP-Established-SPAM
R0,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s,s+B+s+s+s,S*S+s*s*s*s+s,S*S+s+",Botnet-TCP-Attempt-SPAM
"S.r.R+s+R,a,R.R,A,S.R+S,r,S.S,r.S,R.R*R,R*S,s,s+s+s,S+b+s*S+R*s*S+S*S+s+t+",Botnet-TCP-Attempt-SPAM
h+y*y*y0,Botnet-TCP-Established-SPAM
"R,S*S+s+s+s*s+s,s+s*s*S,s+b+s+s*S+s+r,r+s,R,A,s,",Botnet-TCP-Attempt-SPAM
"R,s,S.S,r,r,r,S+s+B,s+S,s,s,r,r+S,R+s*S,S+B*s*S+",Botnet-TCP-Attempt-SPAM
Y+h+Y*Y+y*,Botnet-TCP-Established-SPAM
"s+S,B,R*S+S*R+B+r+s+s+s+s*",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
a*r*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
s*S+s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"s.s.s.S.S,s.S.S.B.s.r.r.S.R.A.B.r,",Botnet-TCP-Attempt-SPAM
"s,",Botnet-TCP-Attempt-SPAM
"A,r.",Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
R+R*,Botnet-TCP-Attempt-SPAM
".U.U.W.W.R,R.W.W.W.v.U,W.W.U.U.W.U.U.U,U.U.U.U.W.W.v.D.W.U.W.W,U.R,R.U.u.U.U",Botnet-UDP-Attempt-DNS
".U.U.R.U,U.U.U.U.U.U.V,u.U.U,U.U.R.U.U.u.U,U.V.u.U.U.U.U,R.U.U.U.U,U.U.U.V,U",Botnet-UDP-DNS
"S0V,V*",Botnet-TCP-Attempt-SPAM
"y,y,H,y,H.y,y,y,y,y,y.H,y,y,h,",Botnet-TCP-Established-SSL-Microsoft
A*r*r*,Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"s+R,S*",Botnet-TCP-Attempt-SPAM
",F,w,v+I,w,F,w,v,z+w,F,F,v,z+w,F,w+v,z+w,F,w+v,z+w,E,z+w,F,F+w,v+y,Z+W,f,z+w",Botnet-TCP-CC-HTTP-Not-Encrypted
"r*R,",Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
V+v*b*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"r,r,",Botnet-TCP-Attempt-SPAM
i0,Botnet-UDP-Attempt
i0,Botnet-UDP-Custom-Encryption
R*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
R0S*,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r+Z,Z*",Botnet-TCP-WEB-Established
"z+z*z*y*Z,Z*Z+z*y+I+I+z+Z*Z+",Botnet-TCP-Established-HTTP-Ad
"Z+F+Z.Z+Z.Z+Y*I*Y,Z*",Botnet-TCP-Established-HTTP-Ad
Z.Z*z+y*z+y+z+y+z*y+z*z*i*,Botnet-TCP-Established-HTTP-Ad-yieldmanager
Z+Z.Z.Z.Y0,Botnet-TCP-WEB-Established
z+Z*z*z*z*z+z*Z+z+z*z*,Botnet-TCP-Established-HTTP-Ad
"Z.Z.Z,Z.z.Z*",Botnet-TCP-Established-HTTP-Adobe
"Z+Y,Z+z+Y.Y+h*y*h*",Botnet-TCP-Established-HTTP-Ad
"x.Y.z.z.z.y.y,Z.z.R,",Botnet-TCP-Established-HTTP-Ad
z*z*z*i*z*z*,Botnet-TCP-Established-HTTP-Ad
Z*Y*,Botnet-TCP-WEB-Established
+i+I+I+i+i+i+I+i+I+I+i+i+I+I+I+I+I+I+i+I+i+i+i+i+I+I+i+i+I+i+i+i+i+I+I+i+i+i,Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S*S+,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
"r,R*S,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"y,y,H,",Botnet-TCP-Established-HTTP-Binary-Download
"a,a,a,a,",Botnet-UDP-Attempt-DNS
w+w+w+w*f*f*w*W+w*w+w+w+w+w+w+w+w+w+w+w*w*w*w+,Botnet-TCP-WEB-Established
V*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s+r+R*R+,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
r*r+,Botnet-TCP-Attempt-SPAM
"R+s*s*S,S*",Botnet-TCP-Attempt-SPAM
s+B+s+s*s*s*,Botnet-TCP-Attempt-SPAM
S*s*S+s*,Botnet-TCP-Attempt-SPAM
R+r*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
r+,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
r*R+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"B,r,S*",Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
A+R0,Botnet-TCP-Attempt-SPAM
"B+s+s*s+s+B+s,s,s+s,S*s+b+b+s,B+s+s+",Botnet-TCP-Attempt-SPAM
"S.S,s,S*",Botnet-TCP-Attempt-SPAM
"s+s+s+s*S,s,S+B+s+",Botnet-TCP-Attempt-SPAM
"s+S*S+s+b+S,s,s,S*",Botnet-TCP-Attempt-SPAM
"r,A,S.R,R*R+S*S+s+S,S+B+s+s+S,S+S,s,s+s,S*s*S,s+s*B*S,S+s+B+B+",Botnet-TCP-Attempt-SPAM
"R,R+s*s*s*s*s*R,A+s+r+S,",Botnet-TCP-Attempt-SPAM
s*s*s+B+,Botnet-TCP-Attempt-SPAM
s*s+,Botnet-TCP-Attempt-SPAM
"S+s,S*R+S*R+B+s+s+S*b*",Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
S*s*B*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S+s*r*S+,Botnet-TCP-Attempt-SPAM
S*s*s*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
A+s*,Botnet-TCP-Attempt-SPAM
"r,R.r.R,R.B.r,R.S.r,s.s,",Botnet-TCP-Attempt-SPAM
"R,R+A+R*r*",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"r*R,R+r*R,R*A*s*",Botnet-TCP-Attempt-SPAM
"A+B+r,s,R*r*",Botnet-TCP-Attempt-SPAM
"R+s,S.R,r+b+R*R+r*B*",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
Z*z*i+i+i*i*i*i+z*z*i+i*i+i+i*z*z*,Botnet-TCP-Established-HTTP-Ad
"R,s,",Botnet-TCP-Attempt-SPAM
"z.Z,y.",Botnet-TCP-WEB-Established
r+,Botnet-TCP-Attempt-SPAM
r+B+S*A*r+r*r*R*,Botnet-TCP-Attempt-SPAM
"y,Y+y,y,Y+y+y+y,y+z+y+z+Y*Y+z,Z*Z+y,z+z+z,z+z+z,z+y+z,z+y+z,z+y+y+z+Z*Z+z+z+",Botnet-TCP-Established-HTTP-Ad
S*s*S+s+b+B+s*b*s+s+,Botnet-TCP-Attempt-SPAM
b+B+s*s+s*s*,Botnet-TCP-Attempt-SPAM
"z,Z.Z,Z.Z,z,Z*Z.Z,Y.Y.",Botnet-TCP-WEB-Established
"Z,Y.H.Y,Y.Z,Z.Z*Z.",Botnet-TCP-WEB-Established
y.x.x.X.x.X.Y.x.Y.Z.Y.Z.,Botnet-TCP-WEB-Established-SSL
"Y,",Botnet-TCP-HTTP-Google-Net-Established
y.,Botnet-TCP-HTTP-Google-Net-Established
"S+s*s+s*b*S,s,S*s*S,s+S.S+s+B+S,S+",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"A*A*S,",Botnet-TCP-Attempt-SPAM
"S,S*S*",Botnet-TCP-Attempt-SPAM
"s*S,S*",Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"s0S,s+s,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*s*s*R.,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"R,r,",Botnet-TCP-Attempt-SPAM
r+S*A*r*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"r+s,s+s*s*s*s*",Botnet-TCP-Attempt-SPAM
s+B+s*s+A+s*s*,Botnet-TCP-Attempt-SPAM
B+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+B+b+b+b+b+b+c+,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"r,r,r+",Botnet-TCP-Attempt-SPAM
"r+s*r*S,r,a,A,R+R*",Botnet-TCP-Attempt-SPAM
"R+R,R*S+R*R,S*S*",Botnet-TCP-Attempt-SPAM
"s*S+R,R*A*",Botnet-TCP-Attempt-SPAM
"r*s*r*A*R,S*s*A*s*S*",Botnet-TCP-Attempt-SPAM
"r*R,S+r+r+r+r,R*R+r*r+r+r*R,R+r*r*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r*s*S,",Botnet-TCP-Attempt-SPAM
"S*R+a+r+A+s,s,r,R*R,R+R.R,R*s*S,r,S*r*r*A*R,r+",Botnet-TCP-Attempt-SPAM
s+B+s+S*B*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"Y,H,H,y,Y.Y.Y,H,h,Y*Y.H.y.Y.y.y.Y.H.H.",Botnet-TCP-Established-HTTP-Ad
H.Y.y.Y.Y.Y.,Botnet-TCP-Established-HTTP-Ad-yieldmanager
"Y,y.Y*Y.",Botnet-TCP-Established-HTTP-Ad
Y*Y.,Botnet-TCP-Established-HTTP-Ad
"Y*Y+Y,Y*Y.Y*Y,",Botnet-TCP-Established-HTTP-Ad
y.y.Y.y.y.Y.Y*Y.,Botnet-TCP-WEB-Established
Y.y.y.y.y.H.H.Y*Y.,Botnet-TCP-Established-HTTP-Ad
H.H.y.Y.Y*Y.,Botnet-TCP-Established-HTTP-Ad
R.,Botnet-TCP-Attempt-SPAM
r+,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"r,B,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"s.r.R,r.R,r,R.R.R,R.r,A.A.A.",Botnet-TCP-Attempt-SPAM
R*r*R+,Botnet-TCP-Attempt-SPAM
r+R0,Botnet-TCP-Attempt-SPAM
"r,R,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"r*R,S*S+A+S*r*s+s*r*s*s+",Botnet-TCP-Attempt-SPAM
"e.v.E.E.v.v.v.E.E.E.e.E.v.w.e.E.v,v.E.E.v,E.E.v,v,v.E.E.E.E.v.E.F.v,v.B.B.s.",Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
"Y.Y.Y,y.y,y,y,y,y,s,Y+Y.Y+Y.Y*Y.Y,Y.Y,y,Y*Y.",Botnet-TCP-Established-HTTP-Ad
z+z+z+z*i*i*z*Z+z*z+z+z+z+z+z+z+z+z+z+z*z*z*z+,Botnet-TCP-Attempt-SPAM
z+z+z+z*i*i*z*Z+z*z+z+z+z+z+z+z+z+z+z+z*z*z*z+,Botnet-TCP-Established-HTTP-Ad
"z,z.z,y,Z.z,y,H,y.y,I,H.I,z.y,y,z.y,y,h,H,I,z,z.z,i,z,y,I,H,H,e,h,z.h.Y.Y.z.",Botnet-TCP-Attempt-SPAM
",y,z,i,Y+Y.Z,y,y,Y.Y.z,y,I,F,H,E,H,y,Y.Z,y,E,h,y.v,v.z.Z+Z,h,z,z,h,y,y.h.H.z",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
r0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"y.Y,Y.Y,Y.Y+Y,Y.y.y.y,y.",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S0s*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s+S*r*s*,Botnet-TCP-Attempt-SPAM
y*,Botnet-TCP-CC-HTTP-Not-Encrypted
s*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"S*S+s+s,B,s+s*",Botnet-TCP-Attempt-SPAM
"S+s+s+s,S*s+S,s,s+S,s+S*s+r*",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"S+B+S.S+s+B,S+s+s+s,s+s+s*A+",Botnet-TCP-Attempt-SPAM
S*S+s+s*,Botnet-TCP-Attempt-SPAM
s*S+b+s*,Botnet-TCP-Attempt-SPAM
"r.R,R+R,S+A+A+R,R*r+S.S+r*A*r*R+r*R+r+r*R+A+",Botnet-TCP-Attempt-SPAM
r+S*R+A+a+r*r*r+s*r*r+r*r*,Botnet-TCP-Attempt-SPAM
"S+r,r,S+r+r+B,S*R,A+r,r+r+r*r+r+r+A*A*r*R+r*A*r+r+a+r+R,",Botnet-TCP-Attempt-SPAM
"s+A*r+S,r,r+A+r+B+r*r*R,B,r+R*R+S*R+r*s*",Botnet-TCP-Attempt-SPAM
r+R*s*S+,Botnet-TCP-Attempt-SPAM
y.H.,Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-Established-HTTP-Microsoft
"H,h,H,y.y.y,y,H,H,H,H,y,y,y,Y*Y,y,H,h,H,H,h,y,H,",Botnet-TCP-WEB-Established-SSL
"y,y,y.y,y,y,H,h,H,H,y,y,y,y.Y*Y,H,y,h,y,y.y.y,y,h,y,y,h,H,H,H,",Botnet-TCP-WEB-Established-SSL
"H,H,y.y,y.y,y.y,H,y,y,y,y.y,y,",Botnet-TCP-WEB-Established-SSL
R+R*A*,Botnet-TCP-Attempt-SPAM
"Y+Y.y,y,H,y,",Botnet-TCP-WEB-Established
"r,r,r,",Botnet-TCP-Attempt-SPAM
Y0Y*y*y*Y+,Botnet-TCP-WEB-Established-SSL
Y+,Botnet-TCP-WEB-Established
Y*,Botnet-TCP-WEB-Established
"H*Y,Y*h*Y+",Botnet-TCP-WEB-Established-SSL
"Y+y,v+y+Y*Y+y*",Botnet-TCP-WEB-Established-SSL
"Y,Y*h*",Botnet-TCP-WEB-Established
"y*Y,Y*",Botnet-TCP-Established-SSL-Microsoft
y*y*,Botnet-TCP-WEB-Established-SSL
Y*Y+y*,Botnet-TCP-WEB-Established
y+Y*Y0Y*,Botnet-TCP-WEB-Established-SSL
"y*y*Y,",Botnet-TCP-WEB-Established
Y*y*,Botnet-TCP-WEB-Established-SSL
"y+y*Y,Y*y*y*",Botnet-TCP-WEB-Established-SSL
Y+,Botnet-TCP-WEB-Established
y*y*Y+Y*,Botnet-TCP-WEB-Established-SSL
y*y*Y+,Botnet-TCP-WEB-Established
"s,s+s+s+B+S.S+s+B+s,s+B+s+S,B,",Botnet-TCP-Attempt-SPAM
"S,S*S.S+s+s+s,S+s*S+s+S,S*S,s+s,s+",Botnet-TCP-Attempt-SPAM
"S,s+s,s+s+S,S+s+S,S+s+s,S*S,s+s*B+s+s,s+",Botnet-TCP-Attempt-SPAM
"y,Y+Y,y,y+y,Y+Y,y,y,H,y,y,H,Y*Y.H.Y*Y,y,y,y,Y*Y,Y*y+Y,V+y*y*Y,Y*Y,",Botnet-TCP-Established-SSL-Microsoft
"Y,",Botnet-TCP-WEB-Established-SSL
"y,Y+y,Y+Y,Y.y,y,h,y+y,Y+y+Y*y+Y,y,y,Y*Y,y,Y*y*y*Y,Y+y*y*Y,Y+v*",Botnet-TCP-Established-SSL-Microsoft
y*,Botnet-TCP-Established-HTTP-Microsoft
"y,Y+Y,V*y*Y,y+y+y*Y+Y*y+Y*Y,Y+",Botnet-TCP-Established-SSL-Microsoft
"y,y,Y+y+y+y*Y.y.Y+Y,Y*Y,Y*y*y*y*",Botnet-TCP-WEB-Established-SSL
"y,H,y,H,h,y,H,y,H,y,y,Y*Y,H,h,H,H,H,",Botnet-TCP-WEB-Established-SSL
"+S,s,s,S+B+S,s+R,s,S,B,B,s,r,B,S+B+S,B,s+S,S+s,S*S,s+s+S,s+s,S+s,s,S+s*S,S+s",Botnet-TCP-Attempt-SPAM
"s+B+S,s,s+S,s.S,s+B+s+s+s,S+",Botnet-TCP-Attempt-SPAM
"s+b+s+r+s+B+s+S,S+S.S+s+s,s,S+b+s+s+s,s+s+s,r+s,s+S,B,S+S.S+s,B+s,s+s+S.S+",Botnet-TCP-Attempt-SPAM
"H,H,H,h,y+",Botnet-TCP-WEB-Established-SSL
"y,y,y,h,y.y.h.h.y.y,",Botnet-TCP-WEB-Established-SSL
"R*R+r+A+r+R,R+r+R*R.R+R,R*r*r+s,R+r+R*",Botnet-TCP-Attempt-SPAM
"R,R*",Botnet-TCP-Attempt-SPAM
"s,s+s+S,s,s,S+S,S+s+s,s+B+B+s,B,s+s+",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM
B+b+b+B+b+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"S,r,",Botnet-TCP-Attempt-SPAM
"s,",Botnet-TCP-Attempt-SPAM
"S+B+s,B,S*s+s+S*",Botnet-TCP-Attempt-SPAM
"r+r*s*S,S+s+s*s+B+s+s,s+s+s+s+s+s+s,S*S,S*B*",Botnet-TCP-Attempt-SPAM
",S.S.R.R.S.S,S.B.R,S.S.s.s.S.S,r.A,s.R,S+S,s+B+S*s+s*S+s+S,S+B+s+s+s,s+S,s+s",Botnet-TCP-Attempt-SPAM
"S+s+s+S*s*S+s+s+S*S,",Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
"s+s*s*s+r+s+s+s*B*S,s+b+s+s*",Botnet-TCP-Attempt-SPAM
"s+s+s+B+s*s+s+s,s+s+s+B+s+s,S*B*B*",Botnet-TCP-Attempt-SPAM
"Y,y,y,y,Y.Y.y,y,h,y,Y*Y.Y*Y.",Botnet-TCP-Established-HTTP-Ad
R0,Botnet-TCP-Attempt-SPAM
s*s+,Botnet-TCP-Attempt-SPAM
"y,Z.",Botnet-TCP-WEB-Established
s*s*,Botnet-TCP-Attempt-SPAM
X*Z+,Botnet-TCP-Established-HTTP-Ad
Y0,Botnet-TCP-Established-HTTP-Ad
z0,Botnet-TCP-Established-HTTP-Ad
"Y,Z*",Botnet-TCP-Established-HTTP-Ad
"Z,Z.Z,Z.Z,z.z,z,Z.Z,z,z,Z.Z,r,Z*z*z*",Botnet-TCP-WEB-Established
z*Z+z*,Botnet-TCP-WEB-Established
"r,",Botnet-TCP-Attempt-SPAM
"Z*Z.Y,y,H,y,z,Z*Y.",Botnet-TCP-Established-HTTP-Ad
"r,",Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R*R+r+R,R+R*s*r+r+r*S,S.S,a,r+",Botnet-TCP-Attempt-SPAM
"R,R+R*",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"y.H.y.Y.Y.y.Y.Y,S.Y.y.Y,s,Y.Y,",Botnet-TCP-WEB-Established
"B.S.H.Y.Y.Y,Y.Y.y,y.",Botnet-TCP-WEB-Established
"H.B.S.Y.H.Y.Y.H.H.y,Y.",Botnet-TCP-WEB-Established
"i,I,z,z,I,Y*",Botnet-TCP-WEB-Established
"s*S,S+s+B+s*S+S*s+s+s*s*S,s+s+s+B+s+",Botnet-TCP-Attempt-SPAM
"R*R,R*a*S+R*R,r,R*r*R.R+A+",Botnet-TCP-Attempt-SPAM
"X+x+Z,z,Z.X+Z,",Botnet-TCP-HTTP-Google-Net-Established
"y,y,y.y,z,X*y+Z,X+z+Y*z*z*h+h*y*I*",Botnet-TCP-Established-HTTP-Ad
"g.X,x,G,x,Z+y+z*z+Z,Z*z*i*z*Y+Y*Z+i+y*",Botnet-TCP-Established-HTTP-Ad
