State,class
"Z,w+z,Z+w+Z,Z+y+Y,H,z,z,w,y,y.H.H.H.y.y.I.Z,H,z,z,I,I,h,z,H,I,I,H,y,y,z.z,y,Z.z,I,y,y,H,h,y,I,y,H,y.y.Y.y.y.y.H.Y.Y.Y.Y.y.y.y.Y.Y.h.y.z.Y,y,h,H,y,y.y.y.h.y.y.y.y.H.h.h.H.y.w.w,z,I,Z+y+Y,y.y,H.y,y.I.y,H,H,y.y,h,z.z,I,y.y,H,y.H.H.y.y.h.I.Z,y,h,H,z.y,z.z,h,y.y.i.I.y,I,Y.Y,y.y.y.y.y.z.Z,z,z,h,y.y.z.z,Y+Z,H,z.y,y.i.y,y.y,H,y.h.y.y.z.I,i,z,H,y.y.y.w.z,I,H,H,Y.z,i,y,Y.Y.Y.y.Z.Y,h,H.z,H,H,h,h,y.z.H.y.y.H.H.H.y.y.y.y.Z.Z,z,i,I,z,y,i,y,z.Z,z,z,I,I,y,y,Z.z.y,z.y,y.y,y.z,y.z,y.I,y.y,Y.y.H.H.H.H.i.y.z,I,H,I,I,H,H,H,z.y,y,H,H.y,I.H,z.z.y,y.Y.Y,y.y,I,H,H,H,z.z.v,h,H,H,h,I,h,H,F,i,y,Y.H.Y.H,I,H,h,y.z,y.z,I,i,I,I,H,H,y.v,v.z,z,I,I,I,z,I,I,I,z,w,I,I,I,I,w,F,E,I,z,z,w,i,z,z,I,i,z,w,z,z,z,I,z,I,I,F,w,z,z,I,F,e,W+Z,z,z,i,I,z,f,z,z,I,I,z,I,I,F,I,I,z,w,w,z,I,I,z,z,y,z,z,z,I,H,z,I,z,I,z,I,E,z,y,z,z,z,I,I,I,F,I,I,I,i,I,z,w,z,i,F,i,I,I,i,I,z,F,i,I,z,z,I,I,z,z,I,f,I,F,F,w,z,i,I,I,z,F,i,I,F,I,H,z,z,Z,w,I,z,z,z,z,z,z,z,z,z,w,w,i,i,z,z+z,I,I,I,z,I,w,z,z,z,I,z,F,i,I,w,z,I,z,z,z,z,z,w,Z+z,w+z+Z,z,I,z,w,W+",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
"A,r,",Botnet-TCP-Attempt-SPAM
a*,Botnet-TCP-Attempt-SPAM
"R,R.R+R*",Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"r*R,S*s*S,S*S,S*s*A*",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R+R,",Botnet-TCP-Attempt-SPAM
S0S+s*,Botnet-TCP-Attempt-SPAM
"r,R*r+R,S*R+S,R+r*R+R*r*s+r*R+R*R,",Botnet-TCP-Attempt-SPAM
S.R0S*,Botnet-TCP-Attempt-SPAM
"R0S,r,T*",Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"s*S,S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
a*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"r0R+s*R,",Botnet-TCP-Attempt-SPAM
s*r+s+r+R0,Botnet-TCP-Attempt-SPAM
S.R0r*,Botnet-TCP-Attempt-SPAM
"r+r+R,R.R+r*A*r*r*",Botnet-TCP-Attempt-SPAM
r*A*,Botnet-TCP-Attempt-SPAM
"R+R,R+s+r,r+r+r*A*r*r*R+R*s+r*A*r+r*r*",Botnet-TCP-Attempt-SPAM
"r,R.R,S.R+r+R*r+A+r+r*s+R,r,R*r+r+s+R*A*",Botnet-TCP-Attempt-SPAM
b*r*s*,Botnet-TCP-Attempt-SPAM
r*s*r*R*,Botnet-TCP-Attempt-SPAM
"R,r+B+A+A+s,s+r,r+R.S+B+a+R*S,A,r,S*S+R*R,R*",Botnet-TCP-Attempt-SPAM
"S+S,S*B*s+s*B*",Botnet-TCP-Attempt-SPAM
H.Y.Y.y.y.y.y.y.y.Y*y*,Botnet-TCP-Established-HTTP-Ad
"Y.H.y.Y.Y*Y.y.y.Y*Y,Y*Y.Y*Y.",Botnet-TCP-Established-HTTP-Ad-yieldmanager
"Y,Y.y.y.y.Y.",Botnet-TCP-Established-HTTP-Ad
"Y,",Botnet-TCP-Established-HTTP-Ad
"Y.H.y.y.Y+Y.y.y.y,Y*",Botnet-TCP-WEB-Established
"H.Y*Y.y,y.y.y.y.Y*Y.Y*Y.Y*Y.Y*",Botnet-TCP-Established-HTTP-Ad
V0,Botnet-TCP-Attempt-SPAM
"S,s+",Botnet-TCP-Attempt-SPAM
B*s+,Botnet-TCP-Attempt-SPAM
s+S*,Botnet-TCP-Attempt-SPAM
"s*S,s+s,b,",Botnet-TCP-Attempt-SPAM
B*B*s*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
s*S+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"r*A*s*A*R,r+",Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
R.R+R*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*r*A*R*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
S*B*,Botnet-TCP-Attempt-SPAM
V+W*w*,Botnet-TCP-Attempt-SPAM
"r+B+s*A*R,R*r*S,R*r*",Botnet-TCP-Attempt-SPAM
v0,Botnet-TCP-Attempt-SPAM
v*E*,Botnet-TCP-Attempt-SPAM
"Y,Y.Y+Y.",Botnet-TCP-Established-HTTP-Ad
z+z+z+z+z+z+z+z+z+z+z*I*i*Z+z+z+y+z+z+z+z+y+z+z+z*z*z*z*i*z+,Botnet-TCP-Established-HTTP-Ad
s*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"y.Y,y,y,y,Y+Y,y.y.y.Y,Y.",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
w*,Botnet-TCP-Attempt-SPAM
w*,Botnet-TCP-CC-HTTP-Not-Encrypted
B*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-CC-HTTP-Not-Encrypted
t*,Botnet-TCP-Attempt-SPAM
s+S*s*s*B*s*S+s*,Botnet-TCP-Attempt-SPAM
b*r*r*,Botnet-TCP-Attempt-SPAM
s*r*,Botnet-TCP-Attempt-SPAM
"r,r+",Botnet-TCP-Attempt-SPAM
s+S*s+s+,Botnet-TCP-Attempt-SPAM
"s,a,R*s*s*s+r,a,s+s+B+r,b,A,r+s,S*s+s+S,S+B+B+s*s+s+s,s+s+S*S+",Botnet-TCP-Attempt-SPAM
s+b+B+R*,Botnet-TCP-Attempt-SPAM
"r*R.R.R+A,r,R+r+S.S,R*R,s+R*R+A+R*R,r+s*r*r*r*r*R,",Botnet-TCP-Attempt-SPAM
"r+A+s+r+r+r+r*S,R+r+s+A+s+r*B+B*r+r+s*r*R,r+R*R+",Botnet-TCP-Attempt-SPAM
"S,R+r+R,R,r,B,R+s,r,R*r*s+r*R,R+R,R+r+R*A*r*R,r+s+",Botnet-TCP-Attempt-SPAM
"s+r,r+r,A+r,r,R+r*R,R*R,S*r+r+r*s*R,R+r*r*A*R,r+r,S+",Botnet-TCP-Attempt-SPAM
"R,R.R*",Botnet-TCP-Attempt-SPAM
"s*R,R*",Botnet-TCP-Attempt-SPAM
Y.y.y.Y*Y.y.b.Y*Y.,Botnet-TCP-Established-HTTP-Ad
"y,y,y,h,y.y.y.Y,y,y,h,Y.y.y.y,Y+Y,H,y,Y,y,Y.H.H.h.H.Y,y,y,y,y,",Botnet-TCP-WEB-Established-SSL
r.A.,Botnet-TCP-Attempt-SPAM
y*,Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
y*,Botnet-TCP-WEB-Established-SSL
"Y,Y*",Botnet-TCP-WEB-Established
"Y,Y+",Botnet-TCP-WEB-Established-SSL
"Y,y+",Botnet-TCP-WEB-Established-SSL
"Y*y*y*y*y*y+Y,Y*",Botnet-TCP-WEB-Established-SSL
Y*,Botnet-TCP-WEB-Established
y*y*y*y*Y+,Botnet-TCP-WEB-Established-SSL
Y+Y*,Botnet-TCP-WEB-Established
y*y*,Botnet-TCP-WEB-Established-SSL
Y+,Botnet-TCP-WEB-Established
"y*Y+Y,Y*Y,",Botnet-TCP-WEB-Established-SSL
y*y*y*,Botnet-TCP-WEB-Established
"y*Y,y,Y*Y,y,Y*y+v+Y*",Botnet-TCP-WEB-Established-SSL
y*h*h*Y*,Botnet-TCP-WEB-Established
Y0,Botnet-TCP-WEB-Established-SSL
y*Y+Y*,Botnet-TCP-WEB-Established-SSL
Y+Y*,Botnet-TCP-WEB-Established
"s+S,B,S+S,S+s+B+s*s+s+s+S,s,S+B+S,s,S,S,B,s,s,s,s,",Botnet-TCP-Attempt-SPAM
"r,S.r.R,R0R,S*",Botnet-TCP-Attempt-SPAM
"r+R,r.R,r+",Botnet-TCP-Attempt-SPAM
"s,B,s+S.S+s+s,s,S+b+R,S*S+B+S,S+s,B,S,S+S,",Botnet-TCP-Attempt-SPAM
"Y+Y.Y*Y,y,y,Y*Y.y.y,y,y,Y*Y,y,y,Y+y+y+y,H,y,Y+y*Y,Y+Y,v,Y+Y*Y,y+Y*H*Y,",Botnet-TCP-Established-SSL-Microsoft
"Y+Y.Y*Y,y,y,Y*Y.Y*Y.Y,y,Y+Y,Y+Y,y,y,V*v+y*y*y+Y,Y+Y,",Botnet-TCP-Established-SSL-Microsoft
"z,s+S*s*S0",Botnet-TCP-Established-HTTP-Microsoft
"Y*Y,y,y,H,y,Y+y,Y+H+Y,Y*y*y*y*",Botnet-TCP-Established-SSL-Microsoft
"Y.y.Y+Y.y.Y*Y,H,y,Y.Y,Y*Y,y+y+Y,H,h,Y.y.Y*H*y+y*",Botnet-TCP-WEB-Established-SSL
"y,H,H,y.y,y,H,Y.y.y.h.h.h.Y,Y.H.",Botnet-TCP-WEB-Established-SSL
"h,y,y,y,H,y,y,H,H,y,y,H,H,y,",Botnet-TCP-WEB-Established-SSL
"s,s+S,r+b+B+s,s+s,s+s,s+s,S*S,R.S,s+s+R,S+s+s,B,s+s,S+B+R,r,s,s,S+R,s,s,B,S+r+R.R.S+s*s+B+s,s,B,S.S,s,B,s,s,S+s+",Botnet-TCP-Attempt-SPAM
"r,S*S,B,b,s+s+s+s+S,S+S,",Botnet-TCP-Attempt-SPAM
"R.r,R0R,r,R.S,R.A.",Botnet-TCP-Attempt-SPAM
"y,Y.Y,y,y,y,y,y.H.H.h.H.Y,H,",Botnet-TCP-Established-SSL-Microsoft
"Y,y,y,y,H,H,Y,y,H,y,H,h,h,y,H,",Botnet-TCP-Established-SSL-Microsoft
"y,y,H,y.y,y,y,H,h,y,y,y.y.H.",Botnet-TCP-WEB-Established-SSL
"H+y,H,H,y+y+Y,y+",Botnet-TCP-WEB-Established
"y,H,y,y,y.H.H.h.y.y.h.h.H.y.y.Y*Y,H,y+y,",Botnet-TCP-WEB-Established-SSL
"r,s,r+r,s,S+r+r+A*s+S.S.R+A+R.S,S.s.S,R*S+r,R*r+R,s,R*r+R.S*r*A*s*",Botnet-TCP-Attempt-SPAM
"r,r,S+s+s*B*S,s+s,S+s+S,S+s+B+B+s+B+s,s,s+s,B,s,S,S+",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"B+s,B,s,s,S.S,s,B,",Botnet-TCP-Attempt-SPAM
"S+S,s,S+S,S+S,s+b+S.S+S,S+s,s+s+s,B,s+s+s+s,B,s+s,S+B+S,s,B,B,S+s+s,s+B+b+S,s,s+r+",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
z.,Botnet-TCP-WEB-Established
"r,r.",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"S*S,B,s+s*s+s*S+B+S*s+b+",Botnet-TCP-Attempt-SPAM
"S,S+s+B+s*s+s+s*S+B+S*s+s+s,s+s+s+S*S,s+",Botnet-TCP-Attempt-SPAM
"r,S+s+S*S+s+s*s*",Botnet-TCP-Attempt-SPAM
"s+s*S,s+s+s,s+s+s*S,s+B+B+s+s*s+s+",Botnet-TCP-Attempt-SPAM
"S,s+s*s+s,S*B*B*s+s+S,S*s+",Botnet-TCP-Attempt-SPAM
"r,r,R,R,s,R.S.s.S.S.S.S.B.S.S.S.S.s.S.S.s.s.S.s.s.B.s.R,r,r.r.S*S,S+s*s+s+s*B*S+B+S*s+r+s,S+s+S*S,s+",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*B*b*r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
y.y.y.y.y.y.y.H.y.y.y.H.H.H.,Botnet-TCP-WEB-Established
Z*,Botnet-TCP-Established-HTTP-Ad
Y0,Botnet-TCP-WEB-Established
i+Y*,Botnet-TCP-Established-HTTP-Ad
"Y,Z*",Botnet-TCP-Established-HTTP-Ad
"R,Z0",Botnet-TCP-WEB-Established
z*z*,Botnet-TCP-Established-HTTP-Ad
Z*Z.,Botnet-TCP-Established-HTTP-Ad
Z0z*,Botnet-TCP-WEB-Established
z*z*,Botnet-TCP-Established-HTTP-Ad
Z0,Botnet-TCP-WEB-Established
s*,Botnet-TCP-Attempt-SPAM
Y.,Botnet-TCP-Established-HTTP-Ad
s*b*,Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
"s*R,S+s+S*",Botnet-TCP-Attempt-SPAM
"R,R*R+r+S,A,r,s+R,r,S*S+R*R+",Botnet-TCP-Attempt-SPAM
"H.Y.Y.Y.Y.Y,Y.Y.Y.",Botnet-TCP-WEB-Established
"y.Y.Y.y.Y.Y.Y.Y.Y,Y.",Botnet-TCP-Established-HTTP-Ad
"S,S+s,s+s+s+s,S+S,S+s*S,S+B+s*B*s+",Botnet-TCP-Attempt-SPAM
"R,r,R+R,R+s+r*r*s*r*R,r+A*r+R*A*",Botnet-TCP-Attempt-SPAM
"z,",Botnet-TCP-HTTP-Google-Net-Established
"z*z*Z,Y*z*y*z*",Botnet-TCP-Established-HTTP-Ad
"Z+z*z*I*z*Y+z+I*i*Y,y+I+y*h*Y,Z*z+y+",Botnet-TCP-Established-HTTP-Ad
X+z+,Botnet-TCP-HTTP-Google-Net-Established
r+R*r*R+r+r+,Botnet-TCP-Attempt-SPAM
"r,r,r,S.R+r+r+R,r,S.R,r+r,A,r+s,r,s,a,s,r,s,s,r,R.R.r,S.R,r,A.r,a,r,R+S,r,A,s,S+s,r,s,r,a,R.R,r+B+S.R,r,r+s,s+r,R.R,r,s,s,S,R.r.S,r,r,R.S,A,r,R.S+R,A,s,r,r,R.R.S.A.R,r,r,s+r,r+R,r,A,r,R.R,R.r,r.r,R,r,A,A,S.r,r,R.r,r,A,A,r,r,s,A,r,r,R.S+R,s,R,s,w+R.R,s,R.r,r,s.r,r,s,A,r,r,r,s+s,R+R,r,r.r,S,s,R.R,r.r,r+r,B,A,r,s,B,R,A,A,R,s+B+R,r,s,r,r,r,R+r+s,s+r+R,s,r,r+R,S+r,s+r+r+r,s,r,s,R+s+s,r,S+s+A,s+r,r,r,r,r+",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"S+s+s,s+s+B+B+s*s+s*s+s+S*",Botnet-TCP-Attempt-SPAM
"b+s*S,s,s+s,s+s,s+s*S,S*S+s+s+s+",Botnet-TCP-Attempt-SPAM
s+s+S*s+s*B*S+b+S*B*B*s*s*s*s*s+s+,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s+s+S,B,S*s+s+s*S+s*B+s+s*s+",Botnet-TCP-Attempt-SPAM
"S+s*S+B,s+s,S+s+s*S+s+s+S,S+s*s+S*s+",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
s+S*s*b*S+,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"S,S+s+R*S+B+B+",Botnet-TCP-Attempt-SPAM
s+S*,Botnet-TCP-Attempt-SPAM
"S,b,s,s+S*S+B+",Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
y+y+H+H+y+y*y*h*y*Y*,Botnet-TCP-Established-HTTP-Ad
Y*y*y*y*y*y*y*,Botnet-TCP-WEB-Established
"R,r,r,r,R*s*R+S*",Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R*r0R+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*R.,Botnet-TCP-Attempt-SPAM
s*s+s*B*B*S*s*b*b*S+s+s*,Botnet-TCP-Attempt-SPAM
R*a*r*r*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*s*s*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
v*v*v*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S0S*,Botnet-TCP-Attempt-SPAM
r*r0,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"Y,Y+V.Y+S.V*Y+S.Y*y+V,Y+V.Y+V.Y+V.S+y+V,Y+Y.Y+Y.Y+V.Y+V,Y+V.Y+V,Y+Y.Y+S.V*Y+V.Y+V.V,E,E,e,E,E,E,B,Z*z+y+Z.S+Y*z*",Botnet-TCP-Attempt-SPAM
"Y,Y+V.Y+S.V*Y+S.Y*y+V,Y+V.Y+V.Y+V.S+y+V,Y+Y.Y+Y.Y+V.Y+V,Y+V.Y+V,Y+Y.Y+S.V*Y+V.Y+V.V,E,E,e,E,E,E,B,Z*z+y+Z.S+Y*z*",Botnet-TCP-CC-HTTP-Not-Encrypted
s*S0,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
S*A*S*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
S*S+S*s*,Botnet-TCP-Attempt-SPAM
s+R*,Botnet-TCP-Attempt-SPAM
Z*Y.Z*Y.Z*z*Z.,Botnet-TCP-Established-HTTP-Ad
Z.Z.y.Z.z.I.,Botnet-TCP-WEB-Established
"R.R+r,A,r,a+A+R,S+r+r+r+r+R*R+r+R*R,R*S+R*r*",Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established
"y,y,y,y,Y.Y,y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S*s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
i*I+I*i*z*i*z*i*i+i+i+I*I+z*z*z*z*i*,Botnet-TCP-Established-HTTP-Ad
s*S.R+r+R*R+r*,Botnet-TCP-Attempt-SPAM
"a*R,R*",Botnet-TCP-Attempt-SPAM
y*Y+,Botnet-TCP-Established-SPAM
R0,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s,s+B+s+s+s,S*S+s*s*s*s+s,S*S+s+",Botnet-TCP-Attempt-SPAM
"S.r.R+s+R,a,R.R,A,S.R+S,r,S.S,r.S,R.R*R,R*S,s,s+s+s,S+b+s*S+R*s*S+S*S+s+t+",Botnet-TCP-Attempt-SPAM
h+y*y*y0,Botnet-TCP-Established-SPAM
"R,S*S+s+s+s*s+s,s+s*s*S,s+b+s+s*S+s+r,r+s,R,A,s,",Botnet-TCP-Attempt-SPAM
"R,s,S.S,r,r,r,S+s+B,s+S,s,s,r,r+S,R+s*S,S+B*s*S+",Botnet-TCP-Attempt-SPAM
Y+h+Y*Y+y*,Botnet-TCP-Established-SPAM
"s+S,B,R*S+S*R+B+r+s+s+s+s*",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
a*r*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
s*S+s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"s.s.s.S.S,s.S.S.B.s.r.r.S.R.A.B.r,",Botnet-TCP-Attempt-SPAM
"s,",Botnet-TCP-Attempt-SPAM
"A,r.",Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
R+R*,Botnet-TCP-Attempt-SPAM
