State,class
s*r*,Botnet-TCP-Attempt-SPAM
",Y.H.y,H,I,",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
"r,R.",Botnet-TCP-Attempt-SPAM
R.R*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"r,R*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"B,R0S*",Botnet-TCP-Attempt-SPAM
S*r+B+r*s*,Botnet-TCP-Attempt-SPAM
"B*R,s,R*R+R",Botnet-TCP-Attempt-SPAM
"A*R,R*s*A*R",Botnet-TCP-Attempt-SPAM
r*R*,Botnet-TCP-Attempt-SPAM
"r,r,R+s*B*R",Botnet-TCP-Attempt-SPAM
"s,s,s,r,",Botnet-TCP-Attempt-SPAM
"r,S+",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
a*r*,Botnet-TCP-Attempt-SPAM
b+b+b+b+B+b,Botnet-TCP-Attempt-SPAM
R*R.R.r.,Botnet-TCP-Attempt-SPAM
R+r*r+,Botnet-TCP-Attempt-SPAM
"R*R*r*R,",Botnet-TCP-Attempt-SPAM
R*A*R*r+,Botnet-TCP-Attempt-SPAM
r*A*r+r+r*A,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
r+,Botnet-TCP-Attempt-SPAM
"A*r*R,B,r+s",Botnet-TCP-Attempt-SPAM
",R*s+r+R*r*",Botnet-TCP-Attempt-SPAM
"H.Y,H,y.y,",Botnet-TCP-WEB-Established
r.,Botnet-TCP-Attempt-SPAM
S.R*s*R+,Botnet-TCP-Attempt-SPAM
"*r*R.S,S*r*",Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
y.y.y.y.Y*Y,Botnet-TCP-Established-HTTP-Ad
*Y.y.y.y.y.,Botnet-TCP-Established-HTTP-Ad-yieldmanager
"y,Y.R.Y*Y.y",Botnet-TCP-Established-HTTP-Ad
.Y.y.Y.y.Y*,Botnet-TCP-Established-HTTP-Ad
"y.x,Y*Y.H,",Botnet-TCP-Established-HTTP-Ad
Y.y.y.y.y.y,Botnet-TCP-WEB-Established
.y.Y*Y.a.Y*,Botnet-TCP-Established-HTTP-Ad
"y.Y+Y,y.Y+Y",Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-CC-HTTP-Not-Encrypted
S*s*R+,Botnet-TCP-Attempt-SPAM
y*y*,Botnet-TCP-CC-HTTP-Not-Encrypted
"B*R,",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
s+r+,Botnet-TCP-Attempt-SPAM
.s.S.S.S.S.,Botnet-TCP-Attempt-SPAM
"S,r,S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"+R*R,R*R+R*",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R,r+A+r+r+s",Botnet-TCP-Attempt-SPAM
".v.w.v,v.s.",Botnet-TCP-Attempt-SPAM
Y+Y.Y*Y.,Botnet-TCP-Established-HTTP-Ad
z+z+z+z+z+z,Botnet-TCP-Established-HTTP-Ad
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
".y.y.Y,Y.Y*",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
B*B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"s*S,",Botnet-TCP-Attempt-SPAM
Y*,Botnet-TCP-Attempt-SPAM
Y*,Botnet-TCP-CC-HTTP-Not-Encrypted
.S.s.S.S.S.,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S.S.s.,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"*S,S.R,r.r,",Botnet-TCP-Attempt-SPAM
"r,r+r*r*",Botnet-TCP-Attempt-SPAM
S*r*S*,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
"R,S+r,r,r,s",Botnet-TCP-Attempt-SPAM
",R+r*s+r*B*",Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
"*r+s+A+R,S+",Botnet-TCP-Attempt-SPAM
r+r+A+A*A*S,Botnet-TCP-Attempt-SPAM
R*R+,Botnet-TCP-Attempt-SPAM
R*s*s0R+,Botnet-TCP-Attempt-SPAM
R.R*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
.Y*Y.H.Y*Y.,Botnet-TCP-Established-HTTP-Ad
A*,Botnet-TCP-Attempt-SPAM
"y,y,y,y,y,y",Botnet-TCP-WEB-Established-SSL
.H.H.y.y.y.,Botnet-TCP-Attempt-SPAM
y.H.H.y.y.y,Botnet-TCP-WEB-Established-SSL
"H,y,H,H,y.H",Botnet-TCP-WEB-Established-SSL
"y,y,H,h,y,H",Botnet-TCP-WEB-Established-SSL
"R*S,S*",Botnet-TCP-Attempt-SPAM
"R,S*A*s*",Botnet-TCP-Attempt-SPAM
"y*y*y*y+Y,",Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
y*,Botnet-TCP-WEB-Established-SSL
"H*Y,Y*y*y*",Botnet-TCP-WEB-Established-SSL
V+,Botnet-TCP-WEB-Established-SSL
y*y*,Botnet-TCP-WEB-Established-SSL
"y*y*y*y+Y,Y",Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
",Y*v*H*y*y*",Botnet-TCP-WEB-Established-SSL
Y+y*y+,Botnet-TCP-WEB-Established-SSL
"y+Y,",Botnet-TCP-WEB-Established
",Y*y+H+y*Y.",Botnet-TCP-WEB-Established-SSL
Y*Y+Y*H*Y.Y,Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
"y*Y,Y*Y+H+y",Botnet-TCP-WEB-Established-SSL
"Y,Y*y*y*H+Y",Botnet-TCP-WEB-Established-SSL
H*Y*y*h*,Botnet-TCP-WEB-Established
"S.R,r,r,r.",Botnet-TCP-Attempt-SPAM
"R,s,S*s+R*",Botnet-TCP-Attempt-SPAM
"+Y,y+Y,Y*Y,",Botnet-TCP-Established-SSL-Microsoft
y.Y.y.Y*H*Y,Botnet-TCP-Established-SSL-Microsoft
"Y,y,Y*y+y,y",Botnet-TCP-Established-SSL-Microsoft
",H,y,H,H,H,",Botnet-TCP-WEB-Established-SSL
"Y.y.Y,y.y.Y",Botnet-TCP-WEB-Established-SSL
"H,y,H,H,H.y",Botnet-TCP-WEB-Established-SSL
H.y.H.H.y.y,Botnet-TCP-WEB-Established-SSL
"R,s+R,S+R,R",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"H,y,y,y,h,Y",Botnet-TCP-Established-SSL-Microsoft
"y,H,y,y.Y,Y",Botnet-TCP-Established-SSL-Microsoft
".y.y.Y,Y,y,",Botnet-TCP-WEB-Established-SSL
.H.H.H.y.y.,Botnet-TCP-WEB-Established-SSL
r*r+R.R.S+s,Botnet-TCP-Attempt-SPAM
"R.R.r.S,R*R",Botnet-TCP-Attempt-SPAM
"R,s,A,s,R+A",Botnet-TCP-Attempt-SPAM
".R,S+S*r*r*",Botnet-TCP-Attempt-SPAM
+b+b+S*s*S+,Botnet-TCP-Attempt-SPAM
b+b+b+b+S*S,Botnet-TCP-Attempt-SPAM
+s+b+b+b+b+,Botnet-TCP-Attempt-SPAM
A*A*r*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S.S.,Botnet-TCP-Attempt-SPAM
"+r+R,r,A,A,",Botnet-TCP-Attempt-SPAM
"S.r,r.A.r.R",Botnet-TCP-Attempt-SPAM
",r+r,R.R+S,",Botnet-TCP-Attempt-SPAM
+y+y+z+y+z+,Botnet-TCP-Established-HTTP-Ad
"Y*Y,",Botnet-TCP-Established-HTTP-Ad
"H,y,y.y,",Botnet-TCP-WEB-Established
S*s*,Botnet-TCP-Attempt-SPAM
"Y,X*",Botnet-TCP-Established-HTTP-Ad
Z*z*,Botnet-TCP-Established-HTTP-Ad
I*,Botnet-TCP-WEB-Established
"Y0z*Y,",Botnet-TCP-Established-HTTP-Ad
*Z+z*Y+y+Y.,Botnet-TCP-Established-HTTP-Ad
"Z*H*Z+x,Z*Y",Botnet-TCP-Established-HTTP-Ad
"I*Y,Z+Z*",Botnet-TCP-Established-HTTP-Ad
"Z*i*Y,Z+Y*I",Botnet-TCP-WEB-Established
"*Y,Y+Y.Z*Y,",Botnet-TCP-Established-HTTP-Ad
z*,Botnet-TCP-Established-HTTP-Ad
Z*,Botnet-TCP-Established-HTTP-Ad
"Y,Y*",Botnet-TCP-Established-HTTP-Ad
"Y,Z*",Botnet-TCP-Established-HTTP-Ad
Y*Y+y*,Botnet-TCP-WEB-Established
"Y,Z+Y,z,Z.",Botnet-TCP-Established-HTTP-Ad
z*z*,Botnet-TCP-WEB-Established
Y+Y*,Botnet-TCP-Established-HTTP-Ad
h.,Botnet-TCP-WEB-Established
r*,Botnet-TCP-Attempt-SPAM
"R*R,R+A+r*R",Botnet-TCP-Attempt-SPAM
s*r+R*s*R+,Botnet-TCP-Attempt-SPAM
.y.y.B.b.H.,Botnet-TCP-WEB-Established
R0,Botnet-TCP-WEB-Established
"R,R.R,R*r+r",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
y*,Botnet-TCP-HTTP-Google-Net-Established
",y,x.x,Y*Z*",Botnet-TCP-HTTP-Google-Net-Established
",x+Z,Z.Y*Z0",Botnet-TCP-HTTP-Google-Net-Established
z*h*i*i*z*Z,Botnet-TCP-Established-HTTP-Ad
"Y*Y,Z*z*z+I",Botnet-TCP-Established-HTTP-Ad
X.X+,Botnet-TCP-HTTP-Google-Net-Established
r+r*r+S*R+S,Botnet-TCP-Attempt-SPAM
",s+r,A,A,a,",Botnet-TCP-Attempt-SPAM
+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
*s*r*r*s+s*,Botnet-TCP-Attempt-SPAM
i*,Botnet-TCP-WEB-Established
".r,r.R,S,r,",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"Y+Y,Y+R,Y+Y",Botnet-TCP-Established-HTTP-Ad
"Y,Y*Y.Y+y*Y",Botnet-TCP-WEB-Established
R*r+,Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S+S.S.S.,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
S+s*A*r*r*r,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"r,R.R.",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
v0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r+s,S*R,S+S",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
s*S*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"R,R*s+R*R0",Botnet-TCP-Attempt-SPAM
r*s*s*,Botnet-TCP-Attempt-SPAM
"R,R*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s+r*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
+Y.y.h.Y*y*,Botnet-TCP-Established-HTTP-Ad
Y.Y+y+Y*H*,Botnet-TCP-Established-HTTP-Ad
B*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r.R.S.,Botnet-TCP-Attempt-SPAM
"s.A.r.R,",Botnet-TCP-Attempt-SPAM
a*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"Y+S.V*Z,I,z",Botnet-TCP-Attempt-SPAM
"H,E,H,y,E,E",Botnet-TCP-CC-HTTP-Not-Encrypted
"S,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
b+b+b+b+b+b,Botnet-TCP-Attempt-SPAM
z.Z.I.Z.z.,Botnet-TCP-WEB-Established
*Z.Z*Z*Z.Z*,Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-WEB-Established-SSL
y.H.H.y.H.h,Botnet-TCP-WEB-Established-SSL
Y0,Botnet-TCP-WEB-Established-SSL
"B*R,S+S*s*s",Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established
"Y.Y,y,Y.Y,y",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S*A*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
+i*i*I+i+i*,Botnet-TCP-Established-HTTP-Ad
"+A*R*B*R,r,",Botnet-TCP-Attempt-SPAM
"r+r*r*A*R,r",Botnet-TCP-Attempt-SPAM
y*h*y*z*z*Y,Botnet-TCP-Established-SPAM
r0,Botnet-TCP-Attempt-SPAM
*H*Y+h+h+y*,Botnet-TCP-Established-SPAM
*s*r*R+s*r+,Botnet-TCP-Attempt-SPAM
h*y+H+y*,Botnet-TCP-Established-SPAM
"r,",Botnet-TCP-Attempt-SPAM
F0f0f0,Normal-UDP-NTP-server
i0I*i0a0,Normal-UDP-NTP-server
*z*z*z*z*z*,Normal-UDP-NTP-server
i0I0i0,Normal-UDP-NTP-server
i0i0i0,Normal-UDP-NTP-server
i0i0i0i0,Normal-UDP-NTP-server
f0f0f0,Normal-UDP-NTP-server
i0i0f0,Normal-CVUT-WebServer
"R.U.R,R.U*r",Normal-CVUT-WebServer
f0,Normal-UDP-NTP-server
u.D.D.D.d.r,Normal-Jist
w.W.F.W*W.F,Normal-Jist
i.W+W.w.W.U,Normal-Jist
Z*Z.i.i.z.U,Normal-Jist
i0,Normal-Jist
z*,Normal-Jist
z*,Normal-Jist
"W,W.w.w.w.w",Normal-Jist
i0,Normal-Jist
"Z,Z.Z*",Normal-Jist
I.z.,Normal-Jist
"W.W,W.",Normal-Jist
z.z.I.Z*,Normal-Jist
Z*,Normal-Jist
z.,Normal-Jist
Z.I.,Normal-Jist
w+z+,Normal-Jist
Z.Z.,Normal-Jist
W.,Normal-Jist
"Z,",Normal-Jist
"W,",Normal-Jist
z.,Normal-Jist
i0,Normal-Jist
Y.Y.Y.Y.y.,Normal-Jist
"Z,",Normal-Jist
Y.y.Y.y.,Normal-Jist
"x,",Normal-Jist
Z.,Normal-Jist
.z.i.Z.Z*z*,Normal-Jist
".Y,Z.r.U,Z+",Normal-Jist
Z.z.Z.I.,Normal-Jist
"X.X.X.x,",Normal-Jist
".z.z.Z,Z.I.",Normal-Jist
Z.Z.,Normal-Jist
v.v.v.V.,Normal-Jist
"I.Z,Z.Z.Z.",Normal-Jist
z.i.i.Z.,Normal-Jist
U.,Normal-Jist
.U.U.R.R.V.,Normal-Grill
Z.Z.z.,Normal-Grill
Z.Z.z.,Normal-Grill
Z*Z.Z.Z.z.Z,Normal-Grill
+Y.Y+Y.Y+Y.,Normal-Grill
+y+H+y*y*y+,Normal-Grill
H+y+y+H+y*y,Normal-Grill
Z+Z.Z.z.H.Z,Normal-Grill
"Z,",Normal-Grill
Z.Y.Z+,Normal-Grill
".w.W,W.W.w.",Normal-Grill
+R.r.Z*Z.z.,Normal-Grill
z0,Normal-Grill
"Z,I,I,i,",Normal-Grill
Z0Z.,Normal-Grill
.Y.y.H.H.Y.,Normal-Grill
Z.I.z.Z.,Normal-Grill
Z.z.Z.I.,Normal-Grill
Y.H.Y.Y.y.Y,Normal-Grill
i.I.i.Z.,Normal-Grill
Z.i.I.i.Z.Z,Normal-Grill
.y.Y+Y.y.y.,Normal-Grill
z*I*z*,Normal-Grill
I0,Normal-Grill
W.,Normal-Grill
Y.H.i.h.Y*,Normal-Grill
W.Z+,Normal-Grill
.W.Z.w.Z*W.,Normal-Grill
.Y.Z.W.w.W.,Normal-Grill
W.W.Z*Z.W.W,Normal-Grill
"Z,Z.Z.",Normal-Grill
".X.x.z.Z,Z.",Normal-Grill
Z.i.Z.Z.,Normal-Grill
z*z*,Normal-Grill
.w.Z.Z.i.I.,Normal-Grill
H.Y*,Normal-Grill
W+W.W.w.F.Z,Normal-Grill
Z.z.W+W.W.Z,Normal-Grill
W.f.,Normal-Grill
.Z.W*W.W.W.,Normal-Grill
"Z.W,W.",Normal-Grill
".Z*Z,Z.Z.z.",Normal-Grill
Z.,Normal-Grill
i0,Normal-Grill
Z.Z*,Normal-Grill
"Z.Z*Z,",Normal-Grill
"Z*I*Z,Z+Z.Z",Normal-Grill
".W.W.Z,Z.Z.",Normal-Grill
W.,Normal-Grill
I0,Normal-Grill
"y.y.Y.Y.Y,Y",Normal-Grill
Z.Z*W.W.W.W,Normal-Grill
V.V0V.e.,Normal-Grill
Y.W.,Normal-Grill
Z.i.Z.Z.,Normal-Grill
z.z.z.z.,Normal-Grill
"y,",Normal-Grill
Y*Y.W.W0W.w,Normal-Grill
Z.Z.F.Z.,Normal-Grill
Z.,Normal-Grill
Z.i.z.z.,Normal-Grill
+z+z+I+z*z*,Normal-Grill
z+,Botnet-UDP-Attempt
"U,U.R.U.R.U",Normal-Stribrek
R+,Normal-Stribrek
F.,Normal-Stribrek
"h,h,h,h,h,h",Normal-Stribrek
"h,h,h,h,h,h",Normal-Stribrek
z*,Normal-Stribrek
z*,Normal-Stribrek
"u+U,U+u+U,u",Normal-Stribrek
Z.I.i.I.,Normal-Stribrek
"D+u,u+u,u,u",Normal-Stribrek
.X+z+y+Y.H.,Normal-Stribrek
"U+U,d,U+D+u",Normal-Stribrek
Y+Y.H.Y+Y.H,Normal-Stribrek
"u+U,u,D,u,u",Normal-Stribrek
"U+U,u,U+U,u",Normal-Stribrek
Z.,Normal-Stribrek
.Z.z.z.Z*Z0,Normal-Stribrek
",u,u,u+u+U,",Normal-Stribrek
z*z*z*z*z*z,Normal-Stribrek
*z+z*I*z*w*,Normal-Stribrek
".h.i.Z*z*Z,",Normal-Stribrek
w.W.Z.Z.Z.Z,Normal-Stribrek
W.z.,Normal-Stribrek
I.z.Z.Z.Z.Z,Normal-Stribrek
z.,Normal-Stribrek
x.X.x.x.x.x,Normal-Stribrek
e0,Normal-Stribrek
z*,Normal-Stribrek
z*,Normal-Stribrek
z*,Normal-Stribrek
z*r*R.r.,Normal-Stribrek
".r.R.R.W,Z*",Normal-Stribrek
z*Z0,Normal-Stribrek
R.r.r.r.R.,Normal-Stribrek
".u.R.R.W,Z*",Normal-Stribrek
.Z.I.Z.z.Z.,Normal-Stribrek
"Z,",Normal-Stribrek
I*,Normal-Stribrek
I*r*R.R.R.A,Normal-Stribrek
z*,Normal-Stribrek
Z*z+z*z+,Normal-Stribrek
z*Z.,Normal-Stribrek
z*z*,Normal-Stribrek
*i*z*W.W*z*,Normal-Stribrek
.Z*W*W.W.W.,Normal-Stribrek
".Z*Z.Z.Y,I,",Normal-Stribrek
"Z,Z.R*R.U.",Normal-Stribrek
U.A.,Normal-Stribrek
z.Z.Z.i.Z*Z,Normal-Stribrek
Z.Z.Z.I.,Normal-Stribrek
I0,Normal-Stribrek
Z.,Normal-Stribrek
Z.Z.i.Z.Z.,Normal-Stribrek
F.f.z.,Normal-Stribrek
Y.Y.,Normal-Stribrek
Z.Z.Z.z.,Normal-Stribrek
Z.i.i.I.,Normal-Stribrek
w.W.,Normal-Stribrek
"X.X,X.G.",Normal-Stribrek
X.G.G.,Normal-Stribrek
G.G.,Normal-Stribrek
.Y+X.X.Y.x.,Normal-Stribrek
"z.Z.z.z.Z,",Normal-Stribrek
"Z,",Normal-Stribrek
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
"r,",Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
R*,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
z+,Botnet-UDP-Attempt
F0,Normal-UDP-NTP-server
I0,Normal-UDP-NTP-server
F0,Normal-UDP-NTP-server
W.,Normal-HTTP-windowsupdate
i0,Normal-UDP-NTP-server
a0,Normal-CVUT-WebServer
"*u*R,R.R*u*",Normal-CVUT-WebServer
U.U.,Normal-Jist
"U,U.Y,Y+",Normal-Grill
.R.u.U.U.R.,Normal-Stribrek
"Y.z,",Normal-Stribrek
"h,h,h,h,h,h",Normal-Stribrek
V.,Normal-Stribrek
"+u,d,d,D,u,",Normal-Stribrek
",u+u+u+D+u+",Normal-Stribrek
.Y+Y.H.Y+Y.,Normal-Stribrek
",U+U,d,u,u,",Normal-Stribrek
.Y+Y.y.Z+y+,Normal-Stribrek
"+U,u,U+U,U+",Normal-Stribrek
"u+u,u,u+u,u",Normal-Stribrek
"+u,u+u,u,u+",Normal-Stribrek
Z.Z.Z.Z.Z.,Normal-Stribrek
Z.,Normal-Stribrek
z.Z.z.Z.,Normal-Stribrek
z.,Normal-Stribrek
.X.x.X.X.X.,Normal-Stribrek
"Z,",Normal-Jist
.U.R.V.u.U.,Normal-Jist
z.z.z.i.,Normal-Jist
Z.z.Z.Z.,Normal-Jist
Z.i.,Normal-Jist
.Z.Z.Z.Z.Z.,Normal-Jist
z.Z.Z.Z.,Normal-Jist
Z.Z.z.Z.,Normal-Jist
W.,Normal-Jist
X.X*,Normal-Jist
.Y.Y.Y.Y.H.,Normal-Jist
"x.G.X.Y.X,x",Normal-Jist
W.,Normal-Jist
Z.Z.Z*Z.Z.Z,Normal-Jist
"Z,Z.Z.Z*Z.Z",Normal-Jist
X.x.X*X.X.X,Normal-Jist
W.W.W.F.Z*Z,Normal-Jist
F.,Normal-Jist
X.G.X.X*X.X,Normal-Jist
z.I.F.,Normal-Jist
Z.z.i.i.,Normal-Jist
"X,W.Y*Y.W.",Normal-Jist
x.W.W.Z.W.w,Normal-Jist
z.z.z.i.Z*Z,Normal-Jist
Z.Z+z*Z.z.Z,Normal-Jist
Z0,Normal-Jist
Z0,Normal-Jist
I.,Normal-Jist
I.,Normal-Jist
"Z.z.w.Z*Z,W",Normal-Jist
z.i.z.z.i.W,Normal-Jist
",Z.z.I.Z*I*",Normal-Jist
I.,Normal-Jist
z.,Normal-Jist
Z.Z.z.I.Z0,Normal-Jist
W.,Normal-Jist
V.E.,Normal-Jist
H.h.g.H.H.H,Normal-Jist
w.X*Y.x.,Normal-Jist
w.,Normal-Jist
Z.i.,Normal-Jist
Z0,Normal-Jist
Z.Z.Z+Z.Z.Z,Normal-Jist
z.z.I.i.,Normal-Jist
Z.Z.z.z.,Normal-Jist
Z.Z.Z.i.,Normal-Jist
Z.Z.,Normal-Jist
"Z,Z.",Normal-Jist
Z.Z.Z.z.,Normal-Jist
Z*,Normal-Jist
Z.Z.,Normal-Jist
w.Z*W.W.,Normal-Jist
Z.z.y.z.,Normal-Jist
I.i.I.,Normal-Jist
z*,Normal-Jist
"X*Y,Z.",Normal-Jist
.Z.Z.Z.Z.z.,Normal-Jist
Z.Z.y.I.,Normal-Jist
Z0,Normal-Jist
z.z.,Normal-Jist
Z0,Normal-Jist
Z*,Normal-Jist
".W,I,Z.I.Z*",Normal-Jist
w.Z.Z*z*,Normal-Jist
Z.z.Z.Z.Z.y,Normal-Jist
Y.Z.Z.Z.z.Z,Normal-Jist
".y.y.y.Y,Y.",Normal-Jist
X*Y.w.,Normal-Jist
".Y.Y.Y.Z,Z.",Normal-Jist
"Z,Z.Z.z.I.Z",Normal-Jist
W.W.,Normal-Jist
W*W.w.,Normal-Jist
"x.x,x.Y*Y.Y",Normal-Jist
I.I.Z*Z.z.h,Normal-Jist
"Y.Y.y.Y,Y.Y",Normal-Jist
W.w.,Normal-Jist
W.W.,Normal-Jist
W.W.W.,Normal-Jist
".x.X*X.X,X.",Normal-Jist
*X.X.X.X*X.,Normal-Jist
y.,Normal-Jist
.Z*Z.z.Z.Z.,Normal-Jist
Z.z.,Normal-Jist
.Z*Z.i.Z.Z.,Normal-Jist
Z.Z.I.Z.,Normal-Jist
Z.Z.z.Z.Z.Z,Normal-Jist
"W.Y,Y*",Normal-Jist
y.x.,Normal-Jist
i.i.,Normal-Jist
z.I.I.z.,Normal-Jist
z.i.Z.Z.,Normal-Jist
z.,Normal-Jist
Z.I.,Normal-Jist
z.i.i.i.,Normal-Jist
Z.,Normal-Jist
W.w.W.y.,Normal-Grill
R.R.U.A.U.R,Normal-Grill
Z.z.i.Z.W.W,Normal-Grill
*W.w.W.W.w.,Normal-Grill
z.i.Z.,Normal-Grill
Z.Z.,Normal-Grill
W+W.F.W.W.W,Normal-Grill
Z.w.W+W.W.w,Normal-Grill
Z.z.Z.Z.,Normal-Grill
W.W.W+W.W.W,Normal-Grill
w.W.W+W.W.,Normal-Grill
z.,Normal-Grill
W+W.W+W.W+W,Normal-Grill
W.W.W.W+W.W,Normal-Grill
.W.W.w.W*W.,Normal-Grill
"y.w.Y,Y.y.Y",Normal-Grill
x.X.X.G.G.g,Normal-Grill
z*I*,Normal-Grill
z.,Normal-Grill
Z.W.w.,Normal-Grill
.y.y.G.x.y.,Normal-Grill
z.,Normal-Grill
Z0,Normal-Grill
f.W.W.W.W.w,Normal-Grill
Z.Z.,Normal-Grill
Y.,Normal-Grill
Y+,Normal-Grill
w.W.w.f.,Normal-Grill
Z.W.W.W.,Normal-Grill
W.,Normal-Grill
.Y.Y.Y.Y.Y.,Normal-Grill
Y*Y.,Normal-Grill
"Z.Z.Z,Z.Z,",Normal-Grill
Y.Y.Y.Y.,Botnet-TCP-WEB-Established
"z,",Botnet-TCP-WEB-Established
z.,Botnet-TCP-WEB-Established
"z,",Botnet-TCP-WEB-Established
Y.y.y.Y.,Botnet-TCP-WEB-Established
h.h.,Botnet-TCP-WEB-Established
"y.Y,Y.",Botnet-TCP-WEB-Established
"h,S.Y.h.",Botnet-TCP-WEB-Established
"h.Z.Z,",Botnet-TCP-WEB-Established
Z.,Botnet-TCP-WEB-Established
"z,",Botnet-TCP-WEB-Established
z.Z.Z+,Botnet-TCP-WEB-Established
"z,V+V.Z.",Botnet-UDP-DNS
"y,",Botnet-TCP-WEB-Established
z.y.,Botnet-TCP-WEB-Established
"Z,",Botnet-TCP-WEB-Established
y.y.V.V.V.E,Botnet-TCP-WEB-Established
Z.,Botnet-TCP-WEB-Established
i.,Botnet-TCP-WEB-Established
I.Z.,Normal-Stribrek
W.,Normal-Stribrek
"U.U.U.U,U.U",Normal-Stribrek
z.Z.w.,Normal-Stribrek
W.Z*Z.Z.W*W,Normal-Stribrek
W+W.W.W.W+W,Normal-Stribrek
Z.,Normal-Stribrek
